"location_id","location_name","parent_id","level","authority","facility_level","medical_bureaus","operational_status","ownership","private_facilities","public_facilities","reporting_status","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name","latitude","longitude","geom_enhanced","facility_level_2","facility_type"
"AUNXCR5lfl7","Kyaterekera Clinic","yNRYsHdz3sf",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,Dt6qdenPX1E,TGzZPOmbgn8,w6cP0Pysbek,yNRYsHdz3sf,AUNXCR5lfl7","Bugisu","Namisindwa District","Namisindwa DLG","Lwakhakha Subcounty",0.815079,34.3242589,1,"clinic","private"
"AUW1cjIB5uQ","Birunduma Health Centre II","hNN2wZnydEg",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,UaR7OHycj8c,MA7wxJY7qnn,hNN2wZnydEg,AUW1cjIB5uQ","Ankole","Isingiro District","Isingiro DLG","Rugaaga Subcounty",-0.798949,31.063421,NA,"clinic","gov_HC"
"AUl2LinS4Zb","Kaweweeta Health Centre III","SyDmHzRhAjp",6,"UPDF","HC III",NA,"Functional","GOV",NA,"UPDF","Reporting","akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,SyDmHzRhAjp,AUl2LinS4Zb","North Buganda","Nakaseke District","Nakaseke DLG","Kinyogoga Subcounty",1.241929,32.1736,NA,"clinic","gov_HC"
"AUnYgvw4Y0u","Faith Medical Clinic (Makindye I)","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,AUnYgvw4Y0u","Kampala","Kampala District","Kampala City Council","Makindye Division",0.291422,32.586263,NA,"clinic","private"
"AV79U3nbRID","Mitooma Prisons Health Centre II","qJ0sxVsO2pk",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,F1o6qBSx783,FLygHiUd2UW,agp7ptYqvxM,qJ0sxVsO2pk,AV79U3nbRID","Ankole","Mitooma District","Mitooma DLG","Katenga Subcounty",-0.615874,30.047585,1,"clinic","gov_HC"
"AVBY466AGbH","Muduuma Prisons Health Centre II","OsIhf9n3bXq",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,IEU0FjDAhBP,YMMexeHFUay,cloKnT9R95J,OsIhf9n3bXq,AVBY466AGbH","South Buganda","Mpigi District","Mpigi DLG","Muduuma Subcounty",0.2933814,32.3011035,1,"clinic","gov_HC"
"AVsAYhcmg6m","Global Safe Medical Centre","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,AVsAYhcmg6m","Kampala","Kampala District","Kampala City Council","Central Division",0.3197911,32.588174,1,"clinic","private"
"AWVMI80TOmA","St. Peters Medical Centre","v4SsBMVYOWo",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,JZhJ50nOirX,O9MoQcpZ4uA,kF9DuEul26l,v4SsBMVYOWo,AWVMI80TOmA","Tooro","Kyenjojo District","Kyenjojo DLG","Kyenjojo Town Council",0.613866,30.643996,NA,"clinic","private"
"AWgqpMWL7Qh","Awiri Health Centre II","F9n4CIZXoSa",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,wMQ25dybdgH,fu7o7J7rfKG,F9n4CIZXoSa,AWgqpMWL7Qh","Lango","Dokolo District","Dokolo DLG","Dokolo Subcounty",1.949369,33.227776,NA,"clinic","gov_HC"
"AWuBNa5zubv","Jubilee Medical Clinic","QjFwopEl3i9",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,QBPg7KKCeoA,KhT80mlwJ3Y,AsqOLnI3J1N,QjFwopEl3i9,AWuBNa5zubv","Bukedi","Tororo District","Tororo DLG","Osukuru Subcounty",0.657184,34.172731,NA,"clinic","private"
"AXHBUjPE4Cz","Wisdom Medical Centre Kanyanya","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,AXHBUjPE4Cz","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3797388,32.5725007,1,"clinic","private"
"AXlKF4953Sh","Ayago Health Centre III","QviPnvnXv2A",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,ullSvMrkHdi,eUH1UiybPQ8,QviPnvnXv2A,AXlKF4953Sh","Lango","Lira City","Lira City Council","Lira East Division",2.262919,32.923484,NA,"clinic","gov_HC"
"AY24xwaz8Ml","Asuret Health Centre III","wDG9YN30TtI",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,r0GhWtmPHDj,srmGjHrpVE5,B6Sj8bqhaN0,wDG9YN30TtI,AY24xwaz8Ml","Teso","Soroti District","Soroti DLG","Asuret Subcounty",1.625992,33.599474,NA,"clinic","gov_HC"
"AZHrWAlaWuD","St. Agness Domiciliary Centre Clinic","ak8dhyMummI",6,"Private Authority","Clinic",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,Dl9WvtvDs5V,x75Yh65MaUa,F0ngo4iLexv,ak8dhyMummI,AZHrWAlaWuD","North Buganda","Buikwe District","Lugazi Municipality","Lugazi Central Division",0.367464,32.937841,NA,"clinic","private"
"AZRfSZ46cbp","Aliba Health Centre III","GNckQhzgWH9",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,uTMUclQ5bi6,MzisuYflqUt,GNckQhzgWH9,AZRfSZ46cbp","West Nile","Obongi District","Obongi DLG","Ewafa Subcounty",3.193599,31.526565,NA,"clinic","gov_HC"
"AZlaul76yqp","Kampala Family Clinic","FbuhMjEaMXt",6,"Private Authority","HC III",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,AZlaul76yqp","Kampala","Kampala District","Kampala City Council","Makindye Division",0.3001356,32.5937904,1,"clinic","private"
"AZuJv7eQ9Pf","Ruhoko Health Centre III","ubp4U8p1EGD",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,UaR7OHycj8c,MA7wxJY7qnn,ubp4U8p1EGD,AZuJv7eQ9Pf","Ankole","Isingiro District","Isingiro DLG","Rushasha Subcounty",-0.723242,30.982728,1,"clinic","gov_HC"
"AaEPI9rSAtc","Shuhadah Health Centre","vswvzxAfCHh",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,JrHILmtK0OU,hkw7cymppi6,vswvzxAfCHh,AaEPI9rSAtc","South Buganda","Kalangala District","Kalangala DLG","Kalangala Town Council",-0.322937,32.28767,NA,"clinic","private"
"AaYhRxVIDDC","Martyrs Medical Clinic","WXGWfHkIJS9",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,WXGWfHkIJS9,AaYhRxVIDDC","Lango","Oyam District","Oyam DLG","Minakulu Town Council",2.461501,32.377966,NA,"clinic","private"
"Ab89aosJCg9","Rugarama Health Centre III","h6Wx2ZuKWJ3",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,hAoe9dhZh9V,yGCDaEiRCTT,h6Wx2ZuKWJ3,Ab89aosJCg9","Ankole","Ntungamo District","Ntungamo DLG","Rugarama Subcounty",-1.020193,30.091695,NA,"clinic","gov_HC"
"AbQGl8CrhXH","Patongo Prisons Health Centre II","SE5V8TUKQnZ",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,SUvODYOcaVf,ztIyIYAzFKp,it2iwePQWDT,SE5V8TUKQnZ,AbQGl8CrhXH","Acholi","Agago District","Agago DLG","Patongo Town Council",2.7618373,33.309328,1,"clinic","gov_HC"
"Abbcooak8Lu","Sonah Medical Health Centre II","Qplf7b6Ktzu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,Qplf7b6Ktzu,Abbcooak8Lu","South Buganda","Wakiso District","Nansana Municipality","Nabweru Division",0.4006233,32.5458377,1,"clinic","private"
"AbgTvK9gyhA","Care Plus Medical Centre","xN3BZZ5MtYs",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,SUvODYOcaVf,szlrGpmFlu9,AaEdnyGpKsv,xN3BZZ5MtYs,AbgTvK9gyhA","Acholi","Gulu City","Gulu City Council","Bar-Dege Layibi Division",2.7983483,32.286809,1,"clinic","private"
"Abzyw3gTHdQ","Buyanja (Gomba) Health Centre II","lTvwHHfan86",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,lQj3yMM1lI7,JYRXNoypFT7,lTvwHHfan86,Abzyw3gTHdQ","South Buganda","Gomba District","Gomba DLG","Kyayi Subcounty",0.181085,31.49539,NA,"clinic","gov_HC"
"AcJBataZEgg","Florence Medic Drug Supplies Health Centre II","mdLZLcMudPe",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,SUvODYOcaVf,pnTVIF5v27r,fjlLg5TXxZG,mdLZLcMudPe,AcJBataZEgg","Acholi","Kitgum District","Kitgum Municipality","Central Division",3.2929788,32.8733117,1,"clinic","private"
"AclAF5m6plv","Giramatsiko Medical Health Centre III","PFBJRHL12eu",6,"UCBHCA","HC III",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,F1o6qBSx783,xAJgEKKAeRA,p0mRC5uMTcC,PFBJRHL12eu,AclAF5m6plv","Ankole","Sheema District","Sheema DLG","Kakindo Town Council",-0.501161,30.341796,NA,"clinic","private"
"AcsuT1hgBhT","Ngoma Prisons Clinic","FvSKdK1S4og",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,Dl9WvtvDs5V,aSbgVKaeCP0,hUsqnPxJae2,FvSKdK1S4og,AcsuT1hgBhT","North Buganda","Nakaseke District","Nakaseke DLG","Ngoma Subcounty",1.1810075,32.0184003,1,"clinic","gov_HC"
"Ad2soe0ZZLP","Kamwenge Medical Health Centre II","oAC3iaYXnzM",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,JZhJ50nOirX,uCVQXAdKqL9,y1Y0SmOAxkn,oAC3iaYXnzM,Ad2soe0ZZLP","Tooro","Kamwenge District","Kamwenge DLG","Kamwenge Town Council",0.183195,30.45345,NA,"clinic","private"
"Adxinf4hk0o","Buzaaya Health Centre II","i93w6kNOmuT",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,oNxpMjveyZt,ojxGmgDQoXy,i93w6kNOmuT,Adxinf4hk0o","Busoga","Iganga District","Iganga DLG","Nawandala Subcounty",0.886718,33.414251,NA,"clinic","gov_HC"
"Ae5glj2M9zf","Buddukiro Dom Clinic","seX0YUndHIx",6,"Private Authority","HC III",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,jzNvCTo4a6g,seX0YUndHIx,Ae5glj2M9zf","South Buganda","Wakiso District","Wakiso DLG","Kajansi Town Council",0.179421,32.549911,NA,"clinic","private"
"Ae8byorr2lF","St. Matia Mulumba Health Centre III","g1YeKpgZuXo",6,"UCMB","HC III","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,g1YeKpgZuXo,Ae8byorr2lF","North Buganda","Kassanda District","Kassanda DLG","Kiganda Town Council",0.456995,31.66399,NA,"clinic","private"
"Ae8zVsIuHFC","Ayivuni Health Centre III","BCouHSvE41D",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,iQTVPmAJPkr,DUu6g6xpn1e,BCouHSvE41D,Ae8zVsIuHFC","West Nile","Arua City","Arua City Council","Ayivu Division",3.096753,30.826019,NA,"clinic","gov_HC"
"AfPTFLSjJiu","Pamoja Clinic","aMOfdLbimPZ",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,DWPnYhoqza0,ZuQHWOaFQVM,ZtIgTqafswi,aMOfdLbimPZ,AfPTFLSjJiu","Lango","Amolatar District","Amolatar DLG","Namasale Subcounty",1.5046,32.702393,NA,"clinic","private"
"AgA6LVX4MQQ","Singila Health Centre II","vVPVrsAB7xN",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,Ut0ysYGEipO,MnsahChNmyU,vVPVrsAB7xN,AgA6LVX4MQQ","Busoga","Namayingo District","Namayingo DLG","Lolwe Subcounty",-0.1554,33.7168,1,"clinic","gov_HC"
"AgBwTuRSBuX","Kampala People's Care Medical","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,AgBwTuRSBuX","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3818889,32.5761395,1,"clinic","private"
"Age86DCA0c3","Doctor's Clinic","BLNSilISHXK",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,r0GhWtmPHDj,zJfpujxC1kD,cj2PS6QlMsj,BLNSilISHXK,Age86DCA0c3","Teso","Serere District","Serere DLG","Serere Town Council",1.517961,33.460176,NA,"clinic","private"
"AhAcOVOu7nm","Kaleere Health Centre II","DRAypYcgokr",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,P8iz90eiIrW,QUHfWH97Buz,DRAypYcgokr,AhAcOVOu7nm","South Buganda","Rakai District","Rakai DLG","Ddwaniro Subcounty",-0.675292,31.330501,NA,"clinic","gov_HC"
"AhDvE2o9F3L","Dabani Hospital","gLyHeUBTz8t",6,"UCMB","General Hospital","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,QBPg7KKCeoA,lkuO79O6mRx,naYL6xkg0Rb,gLyHeUBTz8t,AhDvE2o9F3L","Bukedi","Busia District","Busia DLG","Dabani Subcounty",0.437155,34.052607,NA,"hospital","private_hosp"
"AhLbPGoqf7F","Ongino General Health Centre II","vhBrLJBbs8t",6,"Private Authority","HC II",NA,"Non-Functional","PNFP","PNFP",NA,"Non-Reporting","akV6429SUqu,r0GhWtmPHDj,saT18HClZoz,QCWEAgZ4oFV,vhBrLJBbs8t,AhLbPGoqf7F","Teso","Kumi District","Kumi DLG","Ongino Subcounty",1.556337,34.005525,NA,"clinic","private"
"AjaGtzC8woM","Kiyumba Health Centre IV","GohrmmbKC1I",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,KJkbK1YhjFb,bpHKNqEjSlI,GohrmmbKC1I,AjaGtzC8woM","South Buganda","Masaka City","Masaka City Council","Nyendo-Mukungwe Division",-0.338736,31.818221,NA,"clinic","gov_HC"
"AjwnALSnLrK","Kibaale Health Centre II","YqM3WN8CBFs",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,P8iz90eiIrW,QUHfWH97Buz,YqM3WN8CBFs,AjwnALSnLrK","South Buganda","Rakai District","Rakai DLG","Kyalulangira Subcounty",-0.778926,31.34437,NA,"clinic","gov_HC"
"AkWUNw6UiPd","Bukoto Health Centre II","kKEBeO1LL7S",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,AkWUNw6UiPd","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.356158,32.602872,NA,"clinic","gov_HC"
"AlO9MzUULQ7","St. Jude Naama Health Centre III","HjoAahqy6Yw",6,"UCMB","HC III","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,Q7PaNIbyZII,crQhxDcTg1i,HjoAahqy6Yw,AlO9MzUULQ7","North Buganda","Mityana District","Mityana Municipality","Busimbi Division",0.411539,31.994531,NA,"clinic","private"
"AljBYYOCrhQ","Rwakakwenda Health Centre II","LQLSqsdH1d5",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,UaR7OHycj8c,MA7wxJY7qnn,LQLSqsdH1d5,AljBYYOCrhQ","Ankole","Isingiro District","Isingiro DLG","Kabuyanda Subcounty",-0.959642,30.586586,NA,"clinic","gov_HC"
"AmOAHYJn97w","St Andrew Basette","ii6F2UaYGHQ",6,"UCMB","HC III","UCMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Wd1lV9Qdj4o,wRApaxY2zJf,TiOnPOoYtuM,ii6F2UaYGHQ,AmOAHYJn97w","Busoga","Jinja City","Jinja City Council","Jinja North Division",0.4194375,33.2068125,1,"clinic","private"
"AmlID1gg55D","Maroon Clinic","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,AmlID1gg55D","Kampala","Kampala District","Kampala City Council","Makindye Division",0.3123952,32.6081467,1,"clinic","private"
"An4WDnoSfY0","Kinyabwamba Health Centre III","DHWHrDD2bPf",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,JZhJ50nOirX,aa8xVDzSpte,OUSQgDF51lM,DHWHrDD2bPf,An4WDnoSfY0","Tooro","Kasese District","Kasese DLG","Kitswamba Subcounty",0.32805,30.15244,NA,"clinic","gov_HC"
"Ap53MmxflW6","Hope Clinic Lukuli","FbuhMjEaMXt",6,"UPMB","HC III","UPMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,Ap53MmxflW6","Kampala","Kampala District","Kampala City Council","Makindye Division",0.279946,32.600359,NA,"clinic","private"
"ApFb8QxbMmc","Bainho General Medical Care","PfhLA9YVg8z",6,"NGO","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,Wd1lV9Qdj4o,mv4gKtY0qW8,DUw7q3Gll6G,PfhLA9YVg8z,ApFb8QxbMmc","Busoga","Mayuge District","Mayuge DLG","Mayuge Town Council",0.4582762,33.4775871,1,"clinic","private"
"ApVyWDny4Sz","Akangi Health Centre II","MaMG7y4TKz4",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,DWPnYhoqza0,Lj8t70RYnEt,Io5xPrdB1Bb,MaMG7y4TKz4,ApVyWDny4Sz","Lango","Lira District","Lira DLG","Ogur Subcounty",2.385668,32.976677,NA,"clinic","gov_HC"
"ApxHwTWTekP","Kinoni Health Centre IV","xqKX3TOtvYe",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,tsugXWRXwGu,ypZGq4Z8npc,xqKX3TOtvYe,ApxHwTWTekP","Ankole","Rwampara District","Rwampara DLG","Kinoni Town Council",-0.65862,30.45778,NA,"clinic","gov_HC"
"AqLT8FpWK9D","Yaffe Doctor's Med. Clinic","IlAqwJZzL40",6,"Private Authority","Clinic",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,Dl9WvtvDs5V,ykxQEnZGXkj,QXhS8g7mb0G,IlAqwJZzL40,AqLT8FpWK9D","North Buganda","Kayunga District","Kayunga DLG","Wabwoko-Kitimbwa Subcounty",0.846839,32.87966,NA,"clinic","private"
"AqU927BLRUc","Desire Medical Centre","oweSpFBNbmi",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,AqU927BLRUc","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.34224,32.540089,NA,"clinic","private"
"AqdgPO2GkNa","Nsawo (Kira) Health Centre III","l0LizWT16CQ",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,a82aPQm9ahJ,l0LizWT16CQ,AqdgPO2GkNa","South Buganda","Wakiso District","Kira Municipality","Kira Division",NA,NA,NA,"clinic","gov_HC"
"ArbUlowwE1y","Kyayimba Epi Health Centre II","GNfNmxhRBMX",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,GLHh0BXys9w,I69N3StI5N7,GNfNmxhRBMX,ArbUlowwE1y","North Buganda","Kiboga District","Kiboga DLG","Kapeke Subcounty",0.92674,31.784565,NA,"clinic","gov_HC"
"ArftrbbMzlw","Mayanja Health Centre II","AyfxIwQbwaa",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,REJuxCmTwXG,xrMRirMjpsq,AyfxIwQbwaa,ArftrbbMzlw","South Buganda","Kyotera District","Kyotera DLG","Kakuuto Subcounty",-0.826664,31.521228,NA,"clinic","gov_HC"
"Arv5W6OeIGc","Crista Medical Centre","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,Arv5W6OeIGc","Kampala","Kampala District","Kampala City Council","Central Division",0.3157574,32.5797114,1,"clinic","private"
"As0uGPFIlbH","Mirembe Medical Centre (Najja)","oweSpFBNbmi",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,As0uGPFIlbH","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.280693,32.5668797,1,"clinic","private"
"As7L9u5c9nF","Buwuni Health Centre II","Hmu8uDIIa5a",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,gUaoj8Geuao,DzqwOkdT63Q,Hmu8uDIIa5a,As7L9u5c9nF","Busoga","Bugiri District","Bugiri DLG","Buwuni Town Council",0.527402,33.856379,NA,"clinic","gov_HC"
"AsOampV7CXE","Kibale Community Medical Centre","e98gCd9BlNl",6,"Private Authority","HC III",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,QBPg7KKCeoA,WiVj4bEhX4P,OSZi89lCGxi,e98gCd9BlNl,AsOampV7CXE","Bukedi","Pallisa District","Pallisa DLG","Kibale Subcounty",1.213808,33.786552,NA,"clinic","private"
"AtuVg4C11UO","Mbale Main Prisons Health Centre III","q0BqaYeLsKz",6,"UPS","HC III",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,Dt6qdenPX1E,ALFFOStwtqW,lOfGDoZ5u9Y,q0BqaYeLsKz,AtuVg4C11UO","Bugisu","Mbale City","Mbale City Council","Industrial Division",1.072043,34.157391,NA,"clinic","gov_HC"
"AtuoeL877RI","Nganiko Medical Health Centre II","lmgYdspcL6p",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,JZhJ50nOirX,qKmESX5Owwr,yXMuAOcKfhX,lmgYdspcL6p,AtuoeL877RI","Tooro","Kitagwenda District","Kitagwenda DLG","Nyabbani Subcounty",0.047214,30.417322,NA,"clinic","private"
"Av2X7WUzWPB","Priase Dental Care Clinic","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,Av2X7WUzWPB","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.348192,32.5703,NA,"clinic","private"
"AvEvcRaQhsq","Teddy Medical Clinic","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,AvEvcRaQhsq","Kampala","Kampala District","Kampala City Council","Makindye Division",0.280946,32.595788,NA,"clinic","private"
"AvO7fMz294Z","Lugasa Health Centre III","joyz7BH8DXG",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,ykxQEnZGXkj,QXhS8g7mb0G,joyz7BH8DXG,AvO7fMz294Z","North Buganda","Kayunga District","Kayunga DLG","Kayonza Subcounty",0.878543,32.862115,NA,"clinic","gov_HC"
"AvguFgyPvUD","Salam Dental Clinic","zNdkt1W9dcu",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,zNdkt1W9dcu,AvguFgyPvUD","Kampala","Kampala District","Kampala City Council","Central Division",0.31581,32.570368,NA,"clinic","private"
"AvoeVkEx8BO","Bolomoni Health Centre III","fLSIoMR4TFR",6,"UNHCR","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,W1JM2Qdhcv3,ntivgeuo9La,fLSIoMR4TFR,AvoeVkEx8BO","West Nile","Yumbe District","Yumbe DLG","Odravu West Subcounty",3.287311,31.309996,NA,"clinic","gov_HC"
"Aw0BQqbf0Sf","Herna Medical Clinic","h7rS7d8M2jI",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,h7rS7d8M2jI,Aw0BQqbf0Sf","South Buganda","Wakiso District","Nansana Municipality","Nansana Division",0.3546489,32.5255165,1,"clinic","private"
"Aw5CUZRbQJ8","Medicare Drugshop","AW50btffsIN",6,"Private Authority","Drug Shop",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,AW50btffsIN,Aw5CUZRbQJ8","Lango","Oyam District","Oyam DLG","Iceme Town Council",2.4307349,32.6239659,1,"drugshop","drugshop"
"AwJGEBq8qhZ","Maranatha Medical Clinic","AMGnRJ8vefc",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,jzNvCTo4a6g,AMGnRJ8vefc,AwJGEBq8qhZ","South Buganda","Wakiso District","Wakiso DLG","Kakiri Town Council",0.419129,32.391787,NA,"clinic","private"
